NoiseStd,AvgStep,AvgReturn,Condition,Seed
0.06,1000.0,5502.624768601896,ES (Neural),100
0.07,1000.0,5535.017575133251,ES (Neural),100
0.08,1000.0,5475.572148498077,ES (Neural),100
0.09,1000.0,4981.04846874148,ES (Neural),100
0.1,1000.0,5154.189104936449,ES (Neural),100
0.11,1000.0,5283.784600198508,ES (Neural),100
0.12,1000.0,4900.57379775648,ES (Neural),100
0.13,1000.0,5089.767063627212,ES (Neural),100
0.14,1000.0,3922.4080068195562,ES (Neural),100
0.15,1000.0,4014.0804378381845,ES (Neural),100
0.16,1000.0,3979.842059705765,ES (Neural),100
0.17,1000.0,3840.877850367112,ES (Neural),100
0.18,1000.0,3176.9374047505935,ES (Neural),100
0.19,1000.0,3670.007141944115,ES (Neural),100
